StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	UTCTimestamp	Timestamp	MediaTime	TimeSignal	GazeLeftx	GazeLefty	GazeRightx	GazeRighty	PupilLeft	PupilRight	DistanceLeft	DistanceRight	CameraLeftX	CameraLeftY	CameraRightX	CameraRightY	ValidityLeft	ValidityRight	GazeX	GazeY	GazeAOI	InterpolatedGazeX	InterpolatedGazeY	GazeEventType	GazeVelocityAngle	SaccadeSeq	SaccadeStart	SaccadeDuration	FixationSeq	FixationX	FixationY	FixationStart	FixationDuration	FixationAOI	PostMarker	Annotation	Engagement	ExcitementLongTerm	ExcitementShortTerm	Frustration	Meditation	EEG Timestamp	AF3_Quality	F7_Quality	F3_Quality	FC5_Quality	T7_Quality	P7_Quality	O1_Quality	O2_Quality	P8_Quality	T8_Quality	FC6_Quality	F4_Quality	F8_Quality	AF4_Quality	AF3_Value	F7_Value	F3_Value	FC5_Value	T7_Value	P7_Value	O1_Value	O2_Value	P8_Value	T8_Value	FC6_Value	F4_Value	F8_Value	AF4_Value	GyroX	GyroY	SeqNo	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	System Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012231817	20171004_182231817	1287	691761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619159	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4198.974	4243.077	4202.564	4216.41	4217.436	4216.923	4209.744	4224.615	4217.949	4227.692	4212.821	4199.487	4207.179	4198.462	2074	1985	86	37	1232	1	120	93	232	232	-2.2029116153717	0	-0.693723082542419	0	-1.16738045215607	0	-0.314414858818054	0	-0.315321534872055	0	-2.12350550293922	0	-0.0551406443119049	0	0.167897164821625	0	-0.125271216034889	0	1.40787136554718	0	-2.2029116153717	0	-0.0551406443119049	0	0.4205409	-0.2367321	-0.2442105	-1.608672	-1.700518	-1.265899	-3.499826	-1.8481	-2.167809	-1.142565	-2.463821	-1.39278	-0.7657348	-1.563106	-1.847393	-0.9765254	-2.795466	-2.517212	-3.560165	0.2206669	-8.539724	7.611566	2.938582	173.7292	161.4118	0	0	216.0431	159.0536	274.1324	160.1305	0	0	312.7919	158.2691	239.7602	217.1354	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET	20171005_012231818	20171004_182231818	1288	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619159	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4198.974	4243.077	4202.564	4216.41	4217.436	4216.923	4209.744	4224.615	4217.949	4227.692	4212.821	4199.487	4207.179	4198.462	2074	1985	86	37	1232	1	120	93	232	232	-2.2029116153717	0	-0.693723082542419	0	-1.16738045215607	0	-0.314414858818054	0	-0.315321534872055	0	-2.12350550293922	0	-0.0551406443119049	0	0.167897164821625	0	-0.125271216034889	0	1.40787136554718	0	-2.2029116153717	0	-0.0551406443119049	0	0.4205409	-0.2367321	-0.2442105	-1.608672	-1.700518	-1.265899	-3.499826	-1.8481	-2.167809	-1.142565	-2.463821	-1.39278	-0.7657348	-1.563106	-1.847393	-0.9765254	-2.795466	-2.517212	-3.560165	0.2206669	-8.539724	7.611566	2.938582	173.7292	161.4118	0	0	216.0431	159.0536	274.1324	160.1305	0	0	312.7919	158.2691	239.7602	217.1354	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Emotient FACET	20171005_012231821	20171004_182231821	1291	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619159	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4198.974	4243.077	4202.564	4216.41	4217.436	4216.923	4209.744	4224.615	4217.949	4227.692	4212.821	4199.487	4207.179	4198.462	2074	1985	86	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231822	20171004_182231822	1291	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619165	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4207.692	4246.667	4204.103	4223.59	4222.564	4226.154	4212.308	4223.077	4216.41	4229.744	4213.333	4200.513	4206.154	4202.564	2077	1992	87	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231822	20171004_182231822	1291	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619174	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4217.436	4250.769	4206.154	4231.282	4229.744	4231.282	4215.897	4224.615	4216.923	4227.692	4207.179	4202.564	4211.795	4209.231	2077	1996	88	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231822	20171004_182231822	1291	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619182	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4214.359	4247.692	4212.308	4226.667	4222.564	4221.026	4211.282	4218.462	4215.385	4217.949	4202.564	4200	4212.308	4211.795	2076	2002	89	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231822	20171004_182231822	1291	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619190	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4210.256	4242.564	4211.795	4222.051	4214.872	4218.462	4208.205	4213.846	4211.282	4212.308	4209.231	4201.026	4207.179	4212.821	2075	2007	90	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424224	938070.3125	1507166551746.88	2759	4018.2358974359	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012231831	20171004_182231831	1301	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619190	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4210.256	4242.564	4211.795	4222.051	4214.872	4218.462	4208.205	4213.846	4211.282	4212.308	4209.231	4201.026	4207.179	4212.821	2075	2007	90	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424480	938078.125	1507166551754.69	2762	4022.60512820513	18535	123.517786561265	8.096	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012231834	20171004_182231834	1301	691777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619190	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4210.256	4242.564	4211.795	4222.051	4214.872	4218.462	4208.205	4213.846	4211.282	4212.308	4209.231	4201.026	4207.179	4212.821	2075	2007	90	38	1279	1	121	94	231	231	-2.08310532569885	0	-1.03675866127014	0	-1.45059621334076	0	-0.498864531517029	0	-0.327818721532822	0	-2.35312834382057	0	0.000773310661315918	0	0.0267360806465149	0	-0.200891420245171	0	1.52533745765686	0	-2.08310532569885	0	0.000773310661315918	0	0.5744233	-0.1317905	-0.2366464	-1.837657	-1.923249	-1.494736	-3.891437	-2.092819	-2.175658	-1.004927	-2.651125	-1.549159	-0.7076101	-1.678911	-1.779572	-0.8960087	-2.887998	-2.473653	-3.510843	0.2691543	-8.963844	7.477276	2.906648	172.8828	163.2339	0	0	216.4473	159.7528	273.0426	158.41	0	0	313.6286	158.5339	240.7674	214.5049	0	0	15424736	938085.9375	1507166551762.5	2748	4002.21538461538	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET|Emotient FACET|Shimmer Sensor Shimmer Sensor	20171005_012231835	20171004_182231835	1301	691794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619190	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4210.256	4242.564	4211.795	4222.051	4214.872	4218.462	4208.205	4213.846	4211.282	4212.308	4209.231	4201.026	4207.179	4212.821	2075	2007	90	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15424992	938093.75	1507166551770.31	2757	4015.32307692308	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012231847	20171004_182231847	1307	691794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619190	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4210.256	4242.564	4211.795	4222.051	4214.872	4218.462	4208.205	4213.846	4211.282	4212.308	4209.231	4201.026	4207.179	4212.821	2075	2007	90	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425248	938101.5625	1507166551778.13	2762	4022.60512820513	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231850	20171004_182231850	1310	691794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619198	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4211.795	4242.564	4202.564	4221.026	4223.59	4227.692	4210.769	4215.385	4205.641	4211.795	4214.359	4202.564	4208.718	4216.923	2077	2013	91	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425248	938101.5625	1507166551778.13	2762	4022.60512820513	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231850	20171004_182231850	1310	691794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619206	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4211.795	4244.615	4200	4217.949	4232.308	4229.744	4213.333	4215.385	4205.128	4212.308	4210.256	4200	4212.821	4214.359	2077	2027	92	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425248	938101.5625	1507166551778.13	2762	4022.60512820513	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231850	20171004_182231850	1310	691794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619214	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4212.821	4245.641	4208.205	4222.564	4229.744	4228.205	4213.846	4215.897	4211.795	4214.359	4209.231	4200	4212.821	4204.103	2076	2038	93	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425248	938101.5625	1507166551778.13	2762	4022.60512820513	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012231850	20171004_182231850	1310	691794	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619223	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4214.872	4242.564	4211.282	4227.179	4225.128	4230.769	4214.872	4223.59	4216.923	4216.923	4213.333	4201.538	4213.333	4203.59	2077	2058	94	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425248	938101.5625	1507166551778.13	2762	4022.60512820513	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET	20171005_012231852	20171004_182231852	1313	691811	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619223	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4214.872	4242.564	4211.282	4227.179	4225.128	4230.769	4214.872	4223.59	4216.923	4216.923	4213.333	4201.538	4213.333	4203.59	2077	2058	94	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425248	938101.5625	1507166551778.13	2762	4022.60512820513	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012231862	20171004_182231862	1323	691811	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619223	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4214.872	4242.564	4211.282	4227.179	4225.128	4230.769	4214.872	4223.59	4216.923	4216.923	4213.333	4201.538	4213.333	4203.59	2077	2058	94	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425504	938109.375	1507166551785.94	2757	4015.32307692308	18536	123.435455600267	8.1014	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012231862	20171004_182231862	1323	691811	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	4	-1	-1		-1	-1		0												0.4508268	0.2189608	0.588627	1	0.4089287	98619223	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4214.872	4242.564	4211.282	4227.179	4225.128	4230.769	4214.872	4223.59	4216.923	4216.923	4213.333	4201.538	4213.333	4203.59	2077	2058	94	39	1312	1	124	96	228	228	-2.30216336250305	0	-1.68804383277893	0	-1.59376490116119	0	-0.825521349906921	0	-0.47040918469429	0	-2.31355395913124	0	0.128492698073387	0	-0.0549107193946838	0	-0.582289472222328	0	1.7515310049057	0	-2.30216336250305	0	0.128492698073387	0	0.6692575	0.0203799	-0.2026717	-2.364661	-2.360534	-1.912931	-3.644724	-1.950773	-2.295244	-1.147765	-2.844661	-1.59943	-0.7385719	-1.592516	-1.924467	-1.058418	-2.700819	-2.195346	-3.475949	1.258513	-9.672584	5.832122	2.943345	175.1008	165.3872	0	0	216.4768	160.8474	273.5815	160.5123	0	0	313.5469	158.5022	243.6788	215.1194	0	0	15425760	938117.1875	1507166551793.75	2746	3999.30256410256	18537	123.353234321804	8.1068	100	VALID						
